year_month,airport_code,airport_name,state,scheduled_departures,on_time_arrival_pct,dep_delay_rate_pct,avg_dep_delay_min,avg_taxi_out_min,cancellation_rate_pct
2026-07,PSC,Tri Cities Airport,WA,505,82.33,12.57,4.84,17.39,0.792
2026-07,DLH,Duluth International Airport,MN,244,75.98,19.21,17.86,16.92,6.148
2026-07,LAS,Harry Reid International Airport,NV,14315,69.57,33.29,20.15,18.14,1.013
2026-07,LWS,Lewiston Nez Perce County Airport,ID,62,85.48,6.45,-1.95,19.97,0.0
2026-07,BGM,Greater Binghamton/Edwin A Link field,NY,31,83.87,19.35,10.13,14.71,0.0
2026-07,ELM,Elmira Corning Regional Airport,NY,132,75.0,27.27,24.48,15.66,0.0
2026-07,HLN,Helena Regional Airport,MT,123,86.89,13.01,7.19,16.14,0.0
2026-07,AZO,Kalamazoo/Battle Creek International Airport,MI,182,79.17,22.02,14.42,19.71,7.692
2026-07,TWF,Joslin Field Magic Valley Regional Airport,ID,85,94.12,3.53,-8.51,15.49,0.0
2026-07,PLN,Pellston Regional Airport of Emmet County Airport,MI,114,79.09,17.27,8.42,17.67,3.509
2026-07,FAY,Fayetteville Regional Airport - Grannis Field,NC,27,55.56,40.74,57.78,17.93,0.0
2026-07,CPR,Casper-Natrona County International Airport,WY,240,81.25,22.92,19.51,20.25,0.0
2026-07,DRO,Durango La Plata County Airport,CO,454,78.97,19.96,17.42,18.67,0.661
2026-07,GUC,Gunnison Crested Butte Regional Airport,CO,123,77.87,21.95,17.33,20.85,0.0
2026-07,GTR,Golden Triangle Regional Airport,MS,31,45.16,54.84,51.39,20.0,0.0
2026-07,ALO,Waterloo Regional Airport,IA,54,64.0,22.0,22.08,22.48,7.407
2026-07,LWB,Greenbrier Valley Airport,WV,62,68.97,29.31,23.88,21.88,6.452
2026-07,CMX,Houghton County Memorial Airport,MI,80,68.06,18.06,7.6,19.03,10.0
2026-07,LNS,Lancaster Airport,PA,54,70.59,23.53,16.82,20.55,5.556
2026-07,LYH,Lynchburg Regional Airport - Preston Glenn Field,VA,62,72.88,33.33,49.4,16.32,3.226
2026-07,LBF,North Platte Regional Airport Lee Bird Field,NE,53,71.7,24.53,40.15,15.55,0.0
2026-07,BFF,Western Neb. Rgnl/William B. Heilig Airport,NE,53,65.38,32.69,32.63,21.69,1.887
2026-07,FMN,Four Corners Regional Airport,NM,31,86.67,9.68,11.1,11.39,0.0
2026-07,DIK,Dickinson Theodore Roosevelt Regional Airport,ND,54,64.81,24.07,20.48,25.72,0.0
2026-07,PIB,Hattiesburg Laurel Regional Airport,MS,54,73.58,24.53,11.51,14.49,1.852
2026-07,RIW,Central Wyoming Regional Airport,WY,62,81.97,17.74,34.0,14.92,0.0
2026-07,HEZ,Natchez–Adams County Airport / Hardy-Anders Field,MS,31,76.67,20.0,25.67,17.83,3.226
2026-07,CHO,Charlottesville Albemarle Airport,VA,154,78.23,19.59,32.01,18.7,3.896
2026-07,EAR,Kearney Regional Airport,NE,84,81.93,15.48,24.32,19.0,0.0
2026-07,MCO,Orlando International Airport,FL,13136,68.23,34.78,26.22,19.55,2.413
2026-07,FLL,Fort Lauderdale Hollywood International Airport,FL,7161,62.76,37.03,26.46,19.18,3.938
2026-07,EWR,Newark Liberty International Airport,NJ,10116,71.19,26.88,26.95,28.5,8.205
2026-07,STX,Henry E. Rohlsen Airport,VI,100,71.72,25.0,41.82,13.19,0.0
2025-08,DAL,Dallas Love Field,TX,5730,75.51,27.16,15.63,13.97,0.541
2025-08,GUF,Jack Edwards National Airport,AL,40,85.0,15.0,-1.18,12.75,0.0
2025-08,HOU,William P. Hobby Airport,TX,4640,78.16,23.45,12.02,13.44,0.366
2025-08,HTS,Tri-State Airport / Milton J. Ferguson Field,WV,81,69.14,27.16,27.02,10.65,0.0
2025-08,MOT,Minot International Airport,ND,260,75.49,19.77,17.18,18.96,0.769
2025-08,BIS,Bismarck Municipal Airport,ND,401,79.09,19.7,14.47,17.64,0.0
2025-08,EVV,Evansville Regional Airport,IN,178,76.16,17.92,6.16,17.09,2.809
2025-08,GRI,Central Nebraska Regional Airport,NE,80,85.0,12.5,14.21,15.65,0.0
2025-08,PBG,Plattsburgh International Airport,NY,34,55.88,29.41,10.91,19.71,0.0
2025-08,SMX,Santa Maria Public Airport Captain G Allan Hancock Field,CA,9,88.89,11.11,5.67,17.0,0.0
2025-08,TOL,Eugene F. Kranz Toledo Express Airport,OH,18,61.11,33.33,57.44,10.78,0.0
2025-08,LSE,La Crosse Regional Airport,WI,83,79.01,22.22,6.81,9.99,2.41
2025-08,RST,Rochester International Airport,MN,100,66.67,29.17,18.22,17.86,4.0
2025-08,TYR,Tyler Pounds Regional Airport,TX,93,73.91,20.65,19.03,13.51,1.075
2025-08,CLD,McClellan-Palomar Airport,CA,61,88.52,11.48,3.74,13.13,0.0
2025-08,FAY,Fayetteville Regional Airport - Grannis Field,NC,38,84.21,13.16,5.5,15.95,0.0
2025-09,ACY,Atlantic City International Airport,NJ,282,88.97,10.28,-0.99,11.35,0.0
2025-09,LBE,Arnold Palmer Regional Airport,PA,46,93.48,10.87,-4.07,10.85,0.0
2025-09,CHO,Charlottesville Albemarle Airport,VA,114,77.68,18.42,12.85,18.65,0.0
2025-09,SCE,State College Regional Airport,PA,53,73.08,22.64,10.17,15.96,0.0
2025-09,RDD,Redding Municipal Airport,CA,129,83.72,10.08,3.64,17.7,0.0
2025-09,BGM,Greater Binghamton/Edwin A Link field,NY,30,93.33,13.33,1.7,15.63,0.0
2025-09,CIU,Chippewa County International Airport,MI,88,80.68,19.32,5.3,18.06,0.0
2025-09,ABR,Aberdeen Regional Airport,SD,60,91.67,8.33,5.73,12.18,0.0
2025-09,APN,Alpena County Regional Airport,MI,53,100.0,0.0,-12.0,13.47,0.0
2025-09,BJI,Bemidji Regional Airport,MN,60,85.0,8.33,5.45,16.85,0.0
2025-09,ATY,Watertown Regional Airport,SD,60,83.33,13.33,2.98,12.98,0.0
2025-09,BTM,Bert Mooney Airport,MT,60,93.33,6.67,7.03,12.8,0.0
2025-09,GUC,Gunnison Crested Butte Regional Airport,CO,90,80.0,15.56,6.21,29.16,0.0
2025-09,GTR,Golden Triangle Regional Airport,MS,30,73.33,20.0,49.53,15.43,0.0
2025-09,MHK,Manhattan Regional Airport,KS,120,89.74,11.02,8.22,13.56,1.667
2025-09,FLG,Flagstaff Pulliam Airport,AZ,139,83.21,17.52,13.11,17.36,1.439
2025-09,AEX,Alexandria International Airport,LA,90,79.55,15.91,14.44,16.97,2.222
2025-09,BPT,Jack Brooks Regional Airport,TX,58,87.72,8.77,1.86,16.91,1.724
2025-09,COD,Yellowstone Regional Airport,WY,88,62.07,23.86,20.48,25.47,0.0
2025-09,DVL,Devils Lake Regional Airport,ND,51,74.51,25.49,21.47,18.49,0.0
2025-09,RIW,Central Wyoming Regional Airport,WY,60,98.31,1.67,-5.77,13.37,0.0
2025-09,BFF,Western Neb. Rgnl/William B. Heilig Airport,NE,51,78.43,17.65,30.73,18.08,0.0
2025-09,PIR,Pierre Regional Airport,SD,51,77.55,20.41,20.51,17.14,3.922
2025-09,GCC,Northeast Wyoming Regional Airport,WY,60,91.67,6.67,0.48,18.23,0.0
2025-09,LBF,North Platte Regional Airport Lee Bird Field,NE,51,86.27,9.8,8.57,17.39,0.0
2025-09,EAU,Chippewa Valley Regional Airport,WI,50,87.76,10.2,0.86,16.71,2.0
2025-09,OTH,Southwest Oregon Regional Airport,OR,60,91.53,10.0,8.68,16.13,0.0
2025-10,CHO,Charlottesville Albemarle Airport,VA,181,82.22,15.56,5.96,15.71,0.552
2025-10,DAB,Daytona Beach International Airport,FL,248,91.13,9.68,0.6,15.38,0.0
2025-10,MOB,Mobile Regional Airport,AL,213,86.54,10.0,-1.04,15.63,1.408
2025-10,BIS,Bismarck Municipal Airport,ND,334,85.63,15.57,7.79,16.38,0.0
2025-10,AGS,Augusta Regional At Bush Field,GA,146,80.28,17.36,7.17,17.63,1.37
2025-11,ERI,Erie International Tom Ridge Field,PA,26,80.0,23.08,10.35,14.27,0.0
2025-11,SWO,Stillwater Regional Airport,OK,59,67.86,28.57,34.11,23.55,5.085
2025-11,CIU,Chippewa County International Airport,MI,58,82.76,12.07,16.64,28.02,0.0
2025-11,ABR,Aberdeen Regional Airport,SD,73,92.86,5.71,6.76,14.36,4.11
2025-11,BJI,Bemidji Regional Airport,MN,59,91.53,10.17,3.54,16.05,0.0
2025-11,IMT,Ford Airport,MI,58,78.57,25.0,23.52,15.2,3.448
2025-11,ATY,Watertown Regional Airport,SD,60,86.67,8.33,11.88,24.77,0.0
2025-11,BTM,Bert Mooney Airport,MT,59,96.55,0.0,-12.67,18.34,1.695
2025-11,CPR,Casper-Natrona County International Airport,WY,207,91.18,5.88,-2.97,25.52,1.449
2025-11,SJT,San Angelo Regional Mathis Field,TX,87,79.01,15.85,10.78,19.43,5.747
2025-11,CMX,Houghton County Memorial Airport,MI,59,81.48,18.52,26.3,21.54,8.475
2025-11,BFF,Western Neb. Rgnl/William B. Heilig Airport,NE,51,92.0,4.0,0.64,18.62,1.961
2025-11,VCT,Victoria Regional Airport,TX,55,81.82,16.36,5.02,18.91,0.0
2025-11,DEC,Decatur Airport,IL,50,63.83,23.4,17.55,17.96,6.0
2025-11,PRC,Prescott Regional Airport - Ernest A. Love Field,AZ,88,90.91,5.68,-0.97,19.34,0.0
2025-11,DIK,Dickinson Theodore Roosevelt Regional Airport,ND,59,81.03,15.52,4.05,31.5,1.695
2025-11,LAR,Laramie Regional Airport,WY,50,89.8,8.16,2.29,20.12,2.0
2025-11,MCW,Mason City Municipal Airport,IA,50,65.96,17.02,6.43,18.94,6.0
2025-11,RDD,Redding Municipal Airport,CA,149,80.42,14.69,15.69,20.1,4.027
2025-11,SCC,Deadhorse Airport,AK,37,94.59,8.11,-11.73,12.27,0.0
2025-11,JNU,Juneau International Airport,AK,321,87.03,12.03,-3.98,15.83,1.558
2025-12,FAY,Fayetteville Regional Airport - Grannis Field,NC,17,70.59,35.29,15.0,22.35,0.0
2025-12,ERI,Erie International Tom Ridge Field,PA,13,76.92,30.77,23.54,20.23,0.0
2025-12,TTN,Trenton Mercer Airport,NJ,55,76.92,17.31,20.62,22.81,5.455
2025-12,BET,Bethel Airport,AK,60,54.55,41.82,18.58,12.49,8.333
2025-12,JNU,Juneau International Airport,AK,327,67.69,29.87,15.21,23.13,5.81
2025-12,SCC,Deadhorse Airport,AK,44,90.7,16.28,-0.58,11.6,2.273
2026-01,MRY,Monterey Regional Airport,CA,338,87.13,11.08,6.38,16.19,1.183
2026-01,ANC,Ted Stevens Anchorage International Airport,AK,1339,75.06,23.89,16.94,21.89,3.734
2026-01,SIT,Sitka Rocky Gutierrez Airport,AK,92,79.49,23.26,13.33,11.67,6.522
2026-01,FAI,Fairbanks International Airport,AK,355,77.68,18.26,6.97,17.87,2.817
2026-01,RDM,Roberts Field,OR,487,83.65,16.77,14.88,21.36,2.053
2026-01,PSC,Tri Cities Airport,WA,518,85.02,14.34,12.74,22.24,0.386
2026-01,WRG,Wrangell Airport,AK,60,79.59,29.63,16.56,5.22,10.0
2026-01,PSG,Petersburg James A Johnson Airport,AK,60,84.0,19.23,14.08,10.37,13.333
2026-01,OME,Nome Airport,AK,30,73.91,39.13,32.87,5.43,23.333
2026-01,ADK,Adak Airport,AK,9,100.0,12.5,-14.0,6.25,11.111
2026-01,PPG,Pago Pago International Airport,TT,14,84.62,15.38,-0.15,11.46,7.143
2026-01,BQN,Rafael Hernández International Airport,PR,174,75.32,27.67,12.64,13.15,8.621
2026-02,JFK,John F. Kennedy International Airport,NY,7458,75.17,23.31,15.81,25.27,8.756
2026-02,SWF,New York Stewart International Airport,NY,49,82.22,24.44,30.0,14.62,8.163
2026-02,BLV,Scott AFB/Midamerica Airport,IL,85,72.94,25.88,16.81,11.74,0.0
2026-02,LCK,Rickenbacker International Airport,OH,59,71.19,28.81,47.69,17.88,0.0
2026-02,RFD,Chicago Rockford International Airport,IL,70,72.86,31.43,25.01,12.93,0.0
2026-02,BMI,Central Illinois Regional Airport at Bloomington-Normal,IL,149,89.26,10.07,-0.3,15.78,0.0
2026-02,ACY,Atlantic City International Airport,NJ,233,75.63,26.77,18.82,12.93,15.021
2026-02,HTS,Tri-State Airport / Milton J. Ferguson Field,WV,24,58.33,50.0,63.5,13.79,0.0
2026-02,HGR,Hagerstown Regional Richard A Henson Field,MD,16,75.0,43.75,17.31,13.0,0.0
2026-02,MLU,Monroe Regional Airport,LA,66,98.46,3.08,-4.18,14.34,1.515
2026-02,TXK,Texarkana Regional Airport (Webb Field),AR,52,90.38,9.62,-0.9,15.12,0.0
2026-02,GGG,East Texas Regional Airport,TX,56,80.36,21.43,20.59,13.88,0.0
2026-02,HHH,Hilton Head Airport,SC,90,84.88,17.44,1.63,16.84,4.444
2026-03,GGG,East Texas Regional Airport,TX,62,83.87,14.52,10.34,13.31,0.0
2026-03,ALO,Waterloo Regional Airport,IA,53,69.39,30.0,50.2,19.16,5.66
2026-03,CRW,Yeager Airport,WV,193,69.49,28.65,16.97,24.1,7.772
2026-03,RHI,Rhinelander Oneida County Airport,WI,62,84.75,13.56,12.75,16.58,4.839
2026-03,EKO,Elko Regional Airport,NV,49,97.96,2.04,-12.86,13.71,0.0
2026-03,GUC,Gunnison Crested Butte Regional Airport,CO,164,86.84,13.16,12.93,24.52,7.317
2026-03,CYS,Cheyenne Regional Jerry Olson Field,WY,62,81.36,22.03,16.75,20.0,4.839
2026-03,LAF,Purdue University Airport,IN,49,65.22,25.53,39.19,18.66,4.082
2026-03,MGW,Morgantown Municipal Airport Walter L. (Bill) Hart Field,WV,62,80.7,22.81,49.07,19.23,8.065
2026-03,VCT,Victoria Regional Airport,TX,62,74.14,25.86,59.4,12.59,6.452
2026-03,DIK,Dickinson Theodore Roosevelt Regional Airport,ND,62,80.7,10.53,17.49,27.96,8.065
2026-03,PRC,Prescott Regional Airport - Ernest A. Love Field,AZ,93,86.67,11.11,3.32,20.87,3.226
2026-03,SUX,Sioux Gateway Airport / Brigadier General Bud Day Field,IA,93,77.27,18.18,12.45,18.0,5.376
2026-03,SHR,Sheridan County Airport,WY,62,79.03,19.35,21.21,26.1,0.0
2026-03,JMS,Jamestown Regional Airport,ND,53,84.62,13.46,7.31,20.58,1.887
2026-03,RKS,Southwest Wyoming Regional Airport,WY,62,77.05,22.95,31.95,24.28,1.613
2026-03,EAU,Chippewa Valley Regional Airport,WI,53,65.91,31.82,50.23,22.32,16.981
2026-03,MCW,Mason City Municipal Airport,IA,53,69.57,23.91,24.22,13.85,13.208
2026-03,GCC,Northeast Wyoming Regional Airport,WY,89,88.24,9.41,2.44,22.19,4.494
2026-03,OTH,Southwest Oregon Regional Airport,OR,19,89.47,15.79,6.79,16.58,0.0
2026-03,PAH,Barkley Regional Airport,KY,63,59.68,50.0,76.6,13.82,1.587
2026-03,PIH,Pocatello Regional Airport,ID,31,93.55,6.45,1.06,14.42,0.0
2026-03,ABR,Aberdeen Regional Airport,SD,62,88.33,13.33,7.62,15.95,3.226
2026-03,GUM,Antonio B. Won Pat International Airport,TT,62,83.87,19.35,11.02,16.31,0.0
2026-04,GTF,Great Falls International Airport,MT,167,88.62,8.38,-3.05,16.25,0.0
2026-04,RDM,Roberts Field,OR,591,84.73,14.46,3.93,18.72,0.508
2026-04,GUM,Antonio B. Won Pat International Airport,TT,60,82.0,20.0,9.22,17.02,16.667
2026-05,STX,Henry E. Rohlsen Airport,VI,103,83.5,17.48,9.09,13.61,0.0
2026-05,YAK,Yakutat Airport,AK,62,89.83,16.95,1.05,4.63,4.839
2026-05,SIT,Sitka Rocky Gutierrez Airport,AK,131,93.7,7.69,-3.54,8.94,0.763
2026-05,ADQ,Kodiak Airport,AK,81,88.89,13.58,6.72,5.69,0.0
2026-05,MVY,Martha's Vineyard Airport,MA,33,75.76,12.12,1.39,19.58,0.0
2026-05,ACK,Nantucket Memorial Airport,MA,59,71.19,22.03,8.05,20.69,0.0
2026-06,MVY,Martha's Vineyard Airport,MA,179,72.0,23.86,19.68,19.95,1.676
2026-06,ROA,Roanoke–Blacksburg Regional Airport,VA,213,71.29,28.92,26.05,20.93,4.225
2026-06,GRB,Austin Straubel International Airport,WI,399,84.36,12.31,11.08,15.18,2.256
2026-07,FAI,Fairbanks International Airport,AK,437,79.49,23.27,17.77,11.67,0.686
2026-07,GUM,Antonio B. Won Pat International Airport,TT,62,85.71,12.5,20.79,16.8,9.677
2026-07,SPN,Saipan International Airport,TT,31,64.29,32.14,10.68,13.93,9.677
2026-07,EGE,Eagle County Regional Airport,CO,201,76.88,28.64,33.97,19.12,0.995
2025-08,HLN,Helena Regional Airport,MT,155,76.16,22.22,19.32,18.39,1.29
2025-08,BPT,Jack Brooks Regional Airport,TX,62,86.89,13.11,14.41,16.33,1.613
2025-08,SPS,Wichita Falls Municipal Airport / Sheppard Air Force Base,TX,62,82.26,20.97,8.68,18.56,0.0
2025-08,MBS,MBS International Airport,MI,211,80.29,16.35,11.28,16.11,1.422
2025-08,ABY,Southwest Georgia Regional Airport,GA,87,72.09,27.91,18.33,19.07,1.149
2025-08,HIB,Range Regional Airport,MN,54,85.19,12.96,5.8,18.89,0.0
2025-08,ESC,Delta County Airport,MI,52,98.08,1.92,-8.6,13.79,0.0
2025-08,BTM,Bert Mooney Airport,MT,62,85.48,14.52,9.5,14.23,0.0
2025-08,CMX,Houghton County Memorial Airport,MI,84,72.84,18.52,12.78,16.85,3.571
2025-08,DDC,Dodge City Regional Airport,KS,53,68.63,23.08,12.29,17.23,1.887
2025-08,JLN,Joplin Regional Airport,MO,62,65.52,33.33,35.6,18.23,3.226
2025-08,CYS,Cheyenne Regional Jerry Olson Field,WY,62,80.0,19.67,19.93,21.21,1.613
2025-08,LAR,Laramie Regional Airport,WY,53,56.6,39.62,58.38,21.72,0.0
2025-08,COD,Yellowstone Regional Airport,WY,123,65.55,28.1,17.66,22.27,1.626
2025-08,EAR,Kearney Regional Airport,NE,54,86.54,12.96,10.8,19.33,0.0
2025-08,HYS,Hays Regional Airport,KS,53,68.63,25.49,33.96,12.31,3.774
2025-08,DIK,Dickinson Theodore Roosevelt Regional Airport,ND,57,70.37,19.64,34.95,25.86,1.754
2025-08,PIR,Pierre Regional Airport,SD,53,69.23,25.0,26.9,15.65,1.887
2025-08,SCE,State College Regional Airport,PA,36,72.22,16.67,17.64,14.19,0.0
2025-10,ORH,Worcester Regional Airport,MA,54,88.68,9.43,-2.21,12.08,1.852
2025-10,PQI,Presque Isle International Airport,ME,31,96.77,9.68,-0.32,12.35,0.0
2025-10,STX,Henry E. Rohlsen Airport,VI,68,69.12,35.29,34.19,13.22,0.0
2025-10,PIA,General Wayne A. Downing Peoria International Airport,IL,483,80.17,16.01,7.11,16.47,0.414
2025-10,LFT,Lafayette Regional Airport,LA,238,83.62,14.16,4.68,16.59,2.101
2025-10,FWA,Fort Wayne International Airport,IN,604,72.88,20.2,14.71,18.75,0.0
2025-10,OAJ,Albert J Ellis Airport,NC,31,96.77,3.23,-1.06,20.84,0.0
2025-10,LAN,Capital Region International Airport,MI,177,88.14,10.73,-0.13,15.37,0.0
2025-10,BLI,Bellingham International Airport,WA,202,86.5,14.0,4.06,15.44,0.99
2025-10,MRY,Monterey Regional Airport,CA,414,83.25,14.32,8.83,19.27,0.483
2025-10,LWS,Lewiston Nez Perce County Airport,ID,62,95.16,4.84,-1.82,16.65,0.0
2025-10,SUN,Friedman Memorial Airport,ID,170,90.0,7.06,-2.21,18.98,0.0
2025-10,HLN,Helena Regional Airport,MT,149,87.84,10.74,7.89,20.97,0.0
2025-10,SGU,St George Regional Airport,UT,448,87.02,11.61,2.55,19.54,0.0
2025-10,ABR,Aberdeen Regional Airport,SD,77,97.4,2.6,-2.62,9.79,0.0
2025-10,INL,Falls International Airport,MN,53,92.45,7.55,-3.98,11.02,0.0
2025-10,XWA,Williston Basin International Airport,ND,209,85.65,8.13,1.6,22.24,0.0
2025-10,ATY,Watertown Regional Airport,SD,62,87.1,12.9,31.19,14.58,0.0
2025-10,EKO,Elko Regional Airport,NV,49,100.0,0.0,-11.47,16.0,0.0
2025-10,BTM,Bert Mooney Airport,MT,62,91.94,3.23,-8.21,17.1,0.0
2025-10,LNK,Lincoln Airport,NE,272,82.29,16.18,3.28,21.1,0.0
2025-10,ACV,California Redwood Coast-Humboldt County Airport,CA,184,76.09,13.04,18.18,21.47,0.0
2025-10,AEX,Alexandria International Airport,LA,92,80.0,17.78,8.7,14.19,2.174
2025-10,SPS,Wichita Falls Municipal Airport / Sheppard Air Force Base,TX,62,80.65,16.13,21.15,20.66,0.0
2025-10,SWO,Stillwater Regional Airport,OK,62,87.1,12.9,-0.27,15.29,0.0
2025-10,LBL,Liberal Mid-America Regional Airport,KS,54,87.04,11.11,-2.11,15.37,0.0
2025-10,MEI,Key Field / Meridian Regional Airport,MS,54,92.59,3.7,-7.65,15.56,0.0
2025-10,LAF,Purdue University Airport,IN,49,85.71,16.33,16.53,17.84,0.0
2025-10,LBF,North Platte Regional Airport Lee Bird Field,NE,53,75.47,7.55,-2.94,23.13,0.0
2025-10,COD,Yellowstone Regional Airport,WY,62,75.81,14.52,27.48,25.1,0.0
2025-10,PIB,Hattiesburg Laurel Regional Airport,MS,54,83.33,16.67,11.78,13.31,0.0
2025-10,LAR,Laramie Regional Airport,WY,54,70.37,11.11,0.61,26.24,0.0
2025-10,RIW,Central Wyoming Regional Airport,WY,62,77.42,22.58,37.35,15.87,0.0
2025-10,ROW,Roswell Air Center Airport,NM,62,88.71,11.29,16.61,14.92,0.0
2025-10,ACT,Waco Regional Airport,TX,92,81.32,19.78,14.86,15.53,1.087
2025-10,BIH,Eastern Sierra Regional Airport,CA,4,50.0,25.0,16.25,11.75,0.0
2025-10,CLL,Easterwood Field,TX,125,84.55,14.63,8.91,13.65,1.6
2025-10,SMX,Santa Maria Public Airport Captain G Allan Hancock Field,CA,40,90.0,15.0,5.28,14.5,0.0
2025-10,GUF,Jack Edwards National Airport,AL,45,93.33,8.89,-6.16,10.87,0.0
2025-10,LRD,Laredo International Airport,TX,132,81.54,12.21,5.21,14.68,0.758
2025-10,PBG,Plattsburgh International Airport,NY,27,74.07,18.52,6.41,13.04,0.0
2025-10,GCK,Garden City Regional Airport,KS,62,81.97,14.52,14.02,13.69,0.0
2025-10,FSM,Fort Smith Regional Airport,AR,97,82.98,11.58,1.57,17.73,2.062
2025-10,LSE,La Crosse Regional Airport,WI,90,82.95,15.91,5.69,11.25,2.222
2025-10,GGG,East Texas Regional Airport,TX,62,85.25,14.52,16.27,13.85,0.0
2025-10,MLU,Monroe Regional Airport,LA,92,85.39,13.48,9.97,15.22,3.261
2025-10,CLD,McClellan-Palomar Airport,CA,62,86.89,12.9,3.55,14.95,0.0
2025-10,ALO,Waterloo Regional Airport,IA,61,70.49,9.84,4.26,19.56,0.0
2025-10,TXK,Texarkana Regional Airport (Webb Field),AR,62,80.0,8.2,-1.7,18.85,1.613
2025-11,PQI,Presque Isle International Airport,ME,30,100.0,0.0,-4.33,18.17,0.0
2025-12,MLU,Monroe Regional Airport,LA,91,80.22,14.29,4.41,16.05,0.0
2025-12,TXK,Texarkana Regional Airport (Webb Field),AR,60,78.33,20.0,15.58,17.77,0.0
2025-12,ALO,Waterloo Regional Airport,IA,56,58.82,35.29,24.18,23.65,8.929
2025-12,AEX,Alexandria International Airport,LA,91,78.89,22.22,9.24,16.01,1.099
2025-12,SPS,Wichita Falls Municipal Airport / Sheppard Air Force Base,TX,62,80.65,8.06,19.81,17.73,0.0
2025-12,SPN,Saipan International Airport,TT,31,93.55,9.68,1.42,10.97,0.0
2026-01,ROA,Roanoke–Blacksburg Regional Airport,VA,129,84.17,19.17,12.39,18.27,6.977
2026-01,SCE,State College Regional Airport,PA,39,73.68,18.42,1.21,25.13,2.564
2026-01,AGS,Augusta Regional At Bush Field,GA,161,84.25,15.75,7.34,16.62,9.317
2026-01,CRW,Yeager Airport,WV,273,64.41,32.49,41.69,28.02,13.187
2026-01,GPT,Gulfport Biloxi International Airport,MS,235,85.05,17.67,16.05,15.25,8.511
2026-01,DAY,James M. Cox Dayton International Airport,OH,630,77.2,22.85,23.33,21.07,7.619
2026-01,LFT,Lafayette Regional Airport,LA,259,84.12,17.09,18.08,18.74,9.653
2026-01,EWN,Coastal Carolina Regional Airport,NC,5,60.0,40.0,85.8,12.0,0.0
2026-01,LAW,Lawton Fort Sill Regional Airport,OK,93,82.05,12.82,6.51,16.22,16.129
2026-01,IDA,Idaho Falls Regional Airport,ID,327,83.13,15.34,20.42,23.1,0.306
2026-01,BLI,Bellingham International Airport,WA,163,87.18,10.26,6.19,18.86,4.294
2026-01,ASE,Aspen-Pitkin County Airport (Sardy Field),CO,1037,72.26,31.67,32.03,23.16,8.968
2026-01,LWS,Lewiston Nez Perce County Airport,ID,62,91.8,11.48,2.62,19.0,1.613
2026-01,INL,Falls International Airport,MN,53,75.47,24.53,36.51,17.25,0.0
2026-01,IMT,Ford Airport,MI,62,62.71,45.76,91.73,22.68,4.839
2026-01,CDC,Cedar City Regional Airport,UT,53,96.23,3.77,-2.74,16.19,0.0
2026-01,EKO,Elko Regional Airport,NV,49,87.5,10.42,-1.79,19.71,2.041
2026-01,CPR,Casper-Natrona County International Airport,WY,217,85.51,9.81,9.54,23.86,1.382
2026-01,GTR,Golden Triangle Regional Airport,MS,31,85.71,14.29,-2.96,15.04,9.677
2026-01,SJT,San Angelo Regional Mathis Field,TX,92,81.25,13.75,7.38,15.8,13.043
2026-01,SAF,Santa Fe Municipal Airport,NM,363,78.86,18.29,9.49,22.72,3.581
