route,origin,dest,distance_mi,scheduled_flights,carriers,on_time_pct,avg_arr_delay_min,p90_arr_delay_min,cancellation_rate_pct,log_flights,segment_id,segment,pc1,pc2
BOS-RDU,BOS,RDU,612.0,2828,4,75.55,7.94,66.0,2.687,3.4514794051248616,0,"Trunk route - multi-carrier, unreliable",1.4544914371156759,1.4337023180723123
DSM-ATL,DSM,ATL,743.0,1252,1,89.29,-6.26,17.4,2.396,3.097604328874411,2,"Thin route - reliable, short delay tail",-2.50529240229142,0.14189009140630987
SYR-DTW,SYR,DTW,374.0,691,3,82.26,2.16,39.9,1.158,2.8394780473741985,2,"Thin route - reliable, short delay tail",-0.8432407415926869,0.18605081753893013
SFO-JFK,SFO,JFK,2586.0,6769,4,79.81,4.06,43.0,2.216,3.8305245140972586,0,"Trunk route - multi-carrier, unreliable",-0.016477071082563507,2.3778105981985633
BOI-MSP,BOI,MSP,1142.0,783,1,87.15,-0.88,19.3,0.511,2.8937617620579434,2,"Thin route - reliable, short delay tail",-2.5059001599729744,-0.41031249035858974
DTW-BDL,DTW,BDL,549.0,1267,2,85.0,0.36,30.1,1.973,3.1027766148834415,2,"Thin route - reliable, short delay tail",-1.3135072467702347,0.36007063140414364
MIA-RDU,MIA,RDU,700.0,2356,5,70.71,15.13,75.0,1.655,3.372175286115064,0,"Trunk route - multi-carrier, unreliable",2.4106923662701467,1.4786829063341045
DTW-JAX,DTW,JAX,813.0,637,1,84.57,-1.09,26.9,2.355,2.8041394323353503,2,"Thin route - reliable, short delay tail",-1.6775586684088075,-0.7185248900851359
JAX-DTW,JAX,DTW,813.0,637,1,86.98,-1.56,25.9,2.355,2.8041394323353503,2,"Thin route - reliable, short delay tail",-1.9218500440686674,-0.6584154889720116
ATL-MKE,ATL,MKE,669.0,2264,2,82.28,3.1,31.0,1.943,3.354876422516234,2,"Thin route - reliable, short delay tail",-0.820887642171197,0.7556699180887959
MKE-ATL,MKE,ATL,669.0,2264,2,88.55,-5.09,20.0,2.032,3.354876422516234,2,"Thin route - reliable, short delay tail",-2.128050810497963,1.108630363236554
GSP-ATL,GSP,ATL,153.0,2819,1,90.18,-5.04,14.0,1.632,3.4500950758716025,2,"Thin route - reliable, short delay tail",-2.5244434171779133,0.9481806551578403
ATL-HSV,ATL,HSV,151.0,2236,2,83.97,2.57,33.1,1.878,3.3494717992143856,2,"Thin route - reliable, short delay tail",-0.8665234507273493,0.8154629381453105
ATL-DAB,ATL,DAB,366.0,1455,1,86.84,1.03,27.0,1.787,3.162862993321926,2,"Thin route - reliable, short delay tail",-1.6251866377068418,0.0660220747497378
ATL-MLB,ATL,MLB,443.0,1449,1,83.76,2.06,31.0,1.311,3.1610683854711747,2,"Thin route - reliable, short delay tail",-1.3350091119488647,-0.03291570682935149
MLB-ATL,MLB,ATL,443.0,1449,1,87.38,-2.25,25.0,1.449,3.1610683854711747,2,"Thin route - reliable, short delay tail",-2.032181701715087,0.1572269583179198
ATL-VPS,ATL,VPS,250.0,2393,1,84.06,1.89,31.0,1.713,3.378942698613437,2,"Thin route - reliable, short delay tail",-1.1599292122279745,0.42474550230898767
SRQ-ATL,SRQ,ATL,444.0,2294,1,87.82,-0.5,23.0,1.874,3.360593413565249,2,"Thin route - reliable, short delay tail",-1.8238642919179033,0.5377526971219933
ATL-RIC,ATL,RIC,481.0,2674,2,81.48,5.3,33.7,1.982,3.4271614029259654,2,"Thin route - reliable, short delay tail",-0.4717476886193321,0.8396078415912466
MSP-DTW,MSP,DTW,528.0,1918,2,82.0,3.54,32.0,0.574,3.282848602834645,2,"Thin route - reliable, short delay tail",-1.0653042007622409,0.6413820564159631
SEA-ATL,SEA,ATL,2182.0,3277,2,83.52,2.3,30.0,0.58,3.515476441382376,3,"Thin route - long-haul, rarely cancels",-1.4889717884292584,1.0514262426503234
LAX-ATL,LAX,ATL,1947.0,4938,4,78.55,7.75,40.0,0.932,3.6935510855959133,0,"Trunk route - multi-carrier, unreliable",0.0018650776774674772,2.1103047503285386
MSY-SEA,MSY,SEA,2086.0,626,2,71.77,9.3,48.1,0.799,2.7965743332104296,3,"Thin route - long-haul, rarely cancels",0.15045808641590014,-0.8973617982648195
ATL-RSW,ATL,RSW,515.0,2817,2,77.15,7.77,44.0,1.633,3.4497868469857735,0,"Trunk route - multi-carrier, unreliable",0.22433231102615642,0.6955130017802126
BOS-MSP,BOS,MSP,1124.0,1853,1,82.96,2.6,31.0,1.349,3.2678754193188975,2,"Thin route - reliable, short delay tail",-1.2940653181981703,0.10441040974570771
HPN-ATL,HPN,ATL,781.0,717,1,82.17,6.45,34.1,3.068,2.8555191556678,2,"Thin route - reliable, short delay tail",-0.6029272014784333,-0.8796368277039661
SYR-ATL,SYR,ATL,794.0,1108,2,83.97,0.09,33.2,2.256,3.044539760392411,2,"Thin route - reliable, short delay tail",-1.1670420424326142,0.17847227900788487
MSP-BIL,MSP,BIL,748.0,365,1,80.06,2.5,34.0,0.822,2.5622928644564746,2,"Thin route - reliable, short delay tail",-1.3386667400632721,-1.3636782302388917
JFK-SAT,JFK,SAT,1587.0,362,1,88.44,-3.85,17.5,4.144,2.558708570533166,2,"Thin route - reliable, short delay tail",-2.218175925187689,-1.1482826502554784
SAT-JFK,SAT,JFK,1587.0,362,1,81.98,8.93,49.1,4.42,2.558708570533166,3,"Thin route - long-haul, rarely cancels",0.04159881376850674,-1.7487963807841163
TUL-ATL,TUL,ATL,674.0,1576,1,87.95,-2.86,23.0,2.411,3.1975562131535367,2,"Thin route - reliable, short delay tail",-1.9703928665029327,0.21975542440886692
AUS-JFK,AUS,JFK,1521.0,2191,2,80.78,7.65,49.0,3.058,3.3406423775607053,0,"Trunk route - multi-carrier, unreliable",0.19356408947858575,0.3820351376105106
MDT-ATL,MDT,ATL,620.0,1002,1,85.88,-3.15,26.0,2.395,3.0008677215312267,2,"Thin route - reliable, short delay tail",-1.823827866481413,-0.22971900057177325
PDX-ATL,PDX,ATL,2172.0,1551,3,88.53,-4.5,18.0,0.967,3.190611797813605,3,"Thin route - long-haul, rarely cancels",-2.5465608096731267,1.164465565801141
ATL-PWM,ATL,PWM,1027.0,642,1,75.43,8.49,41.0,1.09,2.807535028068853,2,"Thin route - reliable, short delay tail",-0.27724857922417895,-1.1464571381566606
CMH-SLC,CMH,SLC,1528.0,363,1,90.03,-3.97,14.0,0.551,2.5599066250361124,3,"Thin route - long-haul, rarely cancels",-3.261193549947329,-0.9742836604526651
PDX-MSP,PDX,MSP,1426.0,1543,2,91.91,-7.65,10.0,0.583,3.188365926063148,2,"Thin route - reliable, short delay tail",-3.3452862914569934,0.9332965868452734
PDX-DTW,PDX,DTW,1953.0,379,1,78.4,15.22,32.0,1.055,2.578639209968072,3,"Thin route - long-haul, rarely cancels",-0.5357204027221202,-1.7112748801760205
FLL-BOS,FLL,BOS,1237.0,3347,3,66.94,19.1,81.0,3.466,3.5246557123577773,1,"Thin route - long delay tail, high average delay",3.2355427974315614,0.5452249510129935
MSP-RSW,MSP,RSW,1416.0,1211,1,77.85,6.79,41.9,1.239,3.0831441431430524,3,"Thin route - long-haul, rarely cancels",-0.47366335659476705,-0.5455202927461452
ORD-SLC,ORD,SLC,1250.0,3204,5,69.83,18.95,69.0,1.404,3.5056925074122,0,"Trunk route - multi-carrier, unreliable",2.4856355167535713,1.6618307077602557
LGA-SAV,LGA,SAV,722.0,578,2,72.5,9.32,55.4,5.017,2.761927838420529,1,"Thin route - long delay tail, high average delay",1.4652909707935073,-1.026909592377855
LGA-MIA,LGA,MIA,1096.0,5986,5,70.39,15.85,74.0,4.026,3.7771367125041726,0,"Trunk route - multi-carrier, unreliable",3.1023012738735516,2.187953024306646
RSW-LGA,RSW,LGA,1080.0,897,2,70.72,18.53,89.4,4.682,2.952792443044092,1,"Thin route - long delay tail, high average delay",3.0633151570763295,-1.1044726050507747
SEA-DTW,SEA,DTW,1927.0,2060,2,85.45,-0.44,24.0,0.777,3.3138672203691533,3,"Thin route - long-haul, rarely cancels",-1.9751584228604597,0.784716989225108
ATL-CHA,ATL,CHA,106.0,1335,2,82.43,3.29,38.0,2.322,3.125481265700594,2,"Thin route - reliable, short delay tail",-0.5485729324654195,0.27119709327837443
HPN-FLL,HPN,FLL,1097.0,880,1,71.75,14.09,70.8,2.386,2.9444826721501687,1,"Thin route - long delay tail, high average delay",1.5139761361102388,-1.2943558585605517
SFO-BOS,SFO,BOS,2704.0,4733,5,75.95,7.76,57.0,1.669,3.6751365044679942,0,"Trunk route - multi-carrier, unreliable",0.8374176989702403,2.305278423193918
MCO-BOS,MCO,BOS,1121.0,4625,6,71.06,14.18,72.3,3.049,3.6651117370750512,0,"Trunk route - multi-carrier, unreliable",2.7619452098022483,2.522957230018654
SYR-MCO,SYR,MCO,1053.0,700,2,73.29,11.41,66.0,1.286,2.845098040014257,1,"Thin route - long delay tail, high average delay",0.9439744424867872,-0.8667772226392463
JFK-BDL,JFK,BDL,106.0,365,1,63.17,16.13,71.0,3.288,2.5622928644564746,1,"Thin route - long delay tail, high average delay",2.534484344379959,-2.224180276850862
FLL-EWR,FLL,EWR,1065.0,4716,3,70.94,14.43,76.0,3.393,3.6735737964230517,0,"Trunk route - multi-carrier, unreliable",2.548673349257231,1.0679660426812478
JFK-SAV,JFK,SAV,717.0,632,2,76.74,7.53,50.8,4.43,2.800717078282385,1,"Thin route - long delay tail, high average delay",0.7761002592598801,-0.7842330375009101
MCO-PSE,MCO,PSE,1178.0,617,2,83.47,3.17,33.0,0.81,2.7902851640332416,2,"Thin route - reliable, short delay tail",-1.421274076210571,-0.39831398695413467
FLL-HPN,FLL,HPN,1097.0,880,1,74.08,9.42,57.6,2.159,2.9444826721501687,1,"Thin route - long delay tail, high average delay",0.6178323259858656,-1.0604199899209923
JFK-LAX,JFK,LAX,2475.0,10281,4,77.23,5.31,51.0,2.402,4.01203535914953,0,"Trunk route - multi-carrier, unreliable",0.6107982865809317,2.6260120820636175
BOS-SYR,BOS,SYR,265.0,474,2,68.9,12.91,74.4,2.11,2.6757783416740852,1,"Thin route - long delay tail, high average delay",1.854708110729813,-1.3428794298276259
BOS-DCA,BOS,DCA,399.0,9092,5,73.63,11.11,63.0,3.784,3.9586594270529334,0,"Trunk route - multi-carrier, unreliable",2.3684631240354888,2.8526751216555417
BOS-SJU,BOS,SJU,1674.0,1770,4,67.35,18.37,75.0,2.938,3.247973266361807,1,"Thin route - long delay tail, high average delay",2.8382204905130637,0.5013145319832775
SJU-BOS,SJU,BOS,1674.0,1961,4,71.04,13.32,67.0,3.111,3.292477593667784,0,"Trunk route - multi-carrier, unreliable",2.0585731894131722,0.8113339725405936
EWR-TPA,EWR,TPA,997.0,2575,2,81.32,1.93,40.0,2.019,3.41077723337721,2,"Thin route - reliable, short delay tail",-0.600722464333378,0.7874532743141066
TPA-EWR,TPA,EWR,997.0,2578,2,77.58,8.98,58.0,1.901,3.4112829130173843,0,"Trunk route - multi-carrier, unreliable",0.6122869299955495,0.4586149067030009
EWR-MCO,EWR,MCO,937.0,6533,4,77.48,7.64,56.0,3.015,3.8151126581898125,0,"Trunk route - multi-carrier, unreliable",1.18912039928477,2.2500593891871454
SJU-STT,SJU,STT,68.0,357,2,70.34,17.83,63.7,0.56,2.552668216112193,1,"Thin route - long delay tail, high average delay",1.4180650030568056,-1.5334582170843771
HPN-PBI,HPN,PBI,1056.0,1667,1,73.61,12.47,67.0,2.819,3.2219355998280053,1,"Thin route - long delay tail, high average delay",1.376889942966913,-0.6442870999217396
BOS-PHL,BOS,PHL,280.0,4981,4,76.52,10.3,61.0,3.052,3.697316541732383,0,"Trunk route - multi-carrier, unreliable",1.641336200119604,1.954794690705189
JFK-ROC,JFK,ROC,264.0,606,1,70.14,12.55,82.5,4.785,2.782472624166286,1,"Thin route - long delay tail, high average delay",2.4654806248005032,-1.7104057306146245
BDL-PBI,BDL,PBI,1133.0,516,1,71.09,12.67,65.0,1.938,2.7126497016272113,1,"Thin route - long delay tail, high average delay",1.115087761517967,-1.7014987906618628
HPN-RSW,HPN,RSW,1102.0,597,1,82.38,0.9,40.2,2.345,2.775974331129369,2,"Thin route - reliable, short delay tail",-1.0824141816005266,-0.9690082267316081
ROC-JFK,ROC,JFK,264.0,606,1,83.68,1.41,35.5,4.785,2.782472624166286,2,"Thin route - reliable, short delay tail",-0.5731712001652995,-0.9199616900061541
PBI-PVD,PBI,PVD,1148.0,427,2,76.81,11.0,53.7,2.81,2.630427875025024,1,"Thin route - long delay tail, high average delay",0.5715653754523696,-1.206053280519324
ILM-BOS,ILM,BOS,672.0,433,3,62.59,23.18,81.4,1.617,2.6364878963533656,1,"Thin route - long delay tail, high average delay",3.1691864703972352,-1.3346860516259407
BOS-ILM,BOS,ILM,672.0,433,3,81.67,0.84,31.0,0.462,2.6364878963533656,2,"Thin route - reliable, short delay tail",-1.4101367635665374,-0.15521128810121432
BOS-PHX,BOS,PHX,2300.0,2017,3,77.37,6.17,43.0,1.636,3.3047058982127653,3,"Thin route - long-haul, rarely cancels",-0.1249009811282964,0.7772981561905856
LAX-EWR,LAX,EWR,2454.0,4843,4,79.72,2.18,44.0,1.982,3.6851144690465394,3,"Thin route - long-haul, rarely cancels",-0.200647286301604,2.1282885756085523
EWR-SJU,EWR,SJU,1608.0,2085,4,70.54,16.05,67.0,2.974,3.3191060593097763,0,"Trunk route - multi-carrier, unreliable",2.2709551920288766,0.8103272657151018
FLL-PHL,FLL,PHL,993.0,3508,4,72.54,16.48,70.4,3.25,3.5450595846940027,0,"Trunk route - multi-carrier, unreliable",2.4862226176856814,1.3178647778541417
BOS-IAH,BOS,IAH,1597.0,2021,2,81.0,-0.93,37.7,1.682,3.305566313515304,3,"Thin route - long-haul, rarely cancels",-1.0447454173667372,0.6029917843939451
DCA-PBI,DCA,PBI,857.0,1805,5,73.85,10.5,58.0,1.939,3.256477206241677,0,"Trunk route - multi-carrier, unreliable",1.4016111301614904,1.4868519816759247
HPN-SJU,HPN,SJU,1624.0,360,1,75.87,12.35,42.4,4.167,2.5563025007672873,1,"Thin route - long delay tail, high average delay",0.5024227436564423,-1.8847195666665852
JFK-SRQ,JFK,SRQ,1041.0,534,3,79.41,3.26,42.3,4.12,2.727541257028556,2,"Thin route - reliable, short delay tail",0.04800569245990787,-0.2790587026580778
SRQ-JFK,SRQ,JFK,1041.0,533,3,73.78,14.71,76.0,3.94,2.7267272090265724,1,"Thin route - long delay tail, high average delay",2.1036731437026055,-0.8388315175083133
PQI-BOS,PQI,BOS,332.0,365,1,90.99,-5.51,13.0,2.74,2.5622928644564746,2,"Thin route - reliable, short delay tail",-2.7690853861777933,-0.8862514759550792
PBI-EWR,PBI,EWR,1024.0,3608,3,75.33,12.83,71.0,2.91,3.557266528869904,0,"Trunk route - multi-carrier, unreliable",1.8185407822038295,0.9944344193779051
PWM-JFK,PWM,JFK,273.0,398,2,80.47,6.98,54.2,4.774,2.5998830720736876,1,"Thin route - long delay tail, high average delay",0.6111780116951515,-1.1143082344387196
SEA-BOS,SEA,BOS,2496.0,2502,3,75.09,6.67,46.0,1.319,3.398287305357401,3,"Thin route - long-haul, rarely cancels",0.09681285513037849,0.8911697489199621
ISP-FLL,ISP,FLL,1092.0,405,3,68.94,17.31,71.5,1.728,2.6074550232146687,1,"Thin route - long delay tail, high average delay",1.9683099099049788,-1.1289137582099873
FLL-LAS,FLL,LAS,2173.0,1038,4,76.25,3.5,44.2,1.734,3.016197353512439,3,"Thin route - long-haul, rarely cancels",-0.11541950961308095,0.6983240587292516
FLL-PHX,FLL,PHX,1972.0,570,4,72.52,10.95,58.0,0.702,2.7558748556724915,3,"Thin route - long-haul, rarely cancels",0.730721691765383,-0.09943497465252213
SNA-DTW,SNA,DTW,1960.0,345,2,63.85,20.57,70.0,0.58,2.537819095073274,1,"Thin route - long delay tail, high average delay",1.9683995458603536,-1.932119617610603
MSP-HNL,MSP,HNL,3972.0,365,1,82.6,4.7,31.9,0.822,2.5622928644564746,3,"Thin route - long-haul, rarely cancels",-1.954694795420002,-1.6063308097780509
CLE-MSP,CLE,MSP,622.0,644,2,85.4,-0.06,27.4,0.932,2.808885867359812,2,"Thin route - reliable, short delay tail",-1.812284999114264,-0.18066150477726983
FLL-SEA,FLL,SEA,2717.0,826,2,71.18,8.2,46.0,1.211,2.9169800473203824,3,"Thin route - long-haul, rarely cancels",0.1086952235146822,-0.688300112862229
SEA-LIH,SEA,LIH,2700.0,1094,2,73.1,5.49,44.0,0.731,3.039017321997412,3,"Thin route - long-haul, rarely cancels",-0.3352380436775854,-0.3184003077150571
DTW-SFO,DTW,SFO,2079.0,1796,2,66.97,16.3,61.0,0.724,3.2543063323312857,1,"Thin route - long delay tail, high average delay",1.4993211770219705,-0.2752752725225662
LAX-DCA,LAX,DCA,2311.0,1454,3,80.3,3.33,41.0,1.376,3.162564406523019,3,"Thin route - long-haul, rarely cancels",-0.7138198937548403,0.6185268557064405
ATL-BZN,ATL,BZN,1640.0,429,1,80.91,4.3,29.0,1.399,2.6324572921847245,3,"Thin route - long-haul, rarely cancels",-1.3956789464012864,-1.2972295687387745
BZN-ATL,BZN,ATL,1640.0,429,1,85.75,0.33,28.0,1.399,2.6324572921847245,3,"Thin route - long-haul, rarely cancels",-2.0640257583210357,-1.121261908093007
IAD-SLC,IAD,SLC,1827.0,714,2,82.79,8.59,34.0,1.401,2.8536982117761744,3,"Thin route - long-haul, rarely cancels",-0.9180629725946952,-0.4690478648458892
BOS-SLC,BOS,SLC,2105.0,1256,2,75.47,8.96,42.0,1.752,3.0989896394011773,3,"Thin route - long-haul, rarely cancels",0.01736638736074229,-0.19457753557578092
BHM-DCA,BHM,DCA,653.0,1043,2,75.83,19.25,61.0,4.698,3.018284308426531,1,"Thin route - long delay tail, high average delay",2.065191582693119,-0.667695070862379
DCA-TLH,DCA,TLH,716.0,365,1,63.1,25.97,117.5,7.123,2.5622928644564746,1,"Thin route - long delay tail, high average delay",5.220066351242063,-2.9083828391853976
BUF-DCA,BUF,DCA,296.0,1134,4,65.74,31.39,95.8,4.938,3.0546130545568877,1,"Thin route - long delay tail, high average delay",4.995310330890831,-0.28260042324576556
BTR-DFW,BTR,DFW,383.0,2081,3,79.06,15.73,70.0,3.556,3.318272080211627,0,"Trunk route - multi-carrier, unreliable",1.8564354689756657,0.5515010934173374
PHL-RDU,PHL,RDU,337.0,2602,4,74.8,11.25,66.0,2.69,3.4153072922255676,0,"Trunk route - multi-carrier, unreliable",1.7660803029284884,1.3001114009740609
ORF-PHL,ORF,PHL,212.0,830,2,77.75,16.1,70.6,2.53,2.9190780923760737,1,"Thin route - long delay tail, high average delay",1.4878903415870113,-0.7330610822597461
CVG-PHL,CVG,PHL,507.0,1258,3,80.51,10.38,59.5,3.18,3.09968064110925,0,"Trunk route - multi-carrier, unreliable",0.9129854753742266,0.31266910045780455
DCA-PIT,DCA,PIT,204.0,1431,4,74.51,8.75,52.8,3.983,3.1556396337597765,0,"Trunk route - multi-carrier, unreliable",1.4882206067105086,0.8739341152402367
CLT-BTV,CLT,BTV,761.0,645,2,75.68,13.2,50.8,2.791,2.8095597146352675,1,"Thin route - long delay tail, high average delay",0.8589412964245747,-0.8540637737506533
CLT-IAD,CLT,IAD,322.0,1990,4,80.13,5.23,45.0,2.563,3.298853076409707,0,"Trunk route - multi-carrier, unreliable",0.3205673098707152,1.4284586244806063
TLH-DFW,TLH,DFW,767.0,1079,2,77.22,15.77,83.4,4.171,3.0330214446829107,1,"Thin route - long delay tail, high average delay",2.180047582242387,-0.6844119034611967
DCA-GSO,DCA,GSO,248.0,795,3,74.31,9.58,68.2,4.403,2.9003671286564705,1,"Thin route - long delay tail, high average delay",1.8122215286677295,-0.26726096239025815
DFW-TYS,DFW,TYS,772.0,1739,4,71.68,14.06,69.0,3.393,3.2402995820027125,0,"Trunk route - multi-carrier, unreliable",2.2998748185475875,0.7508881643762298
CLT-XNA,CLT,XNA,754.0,1461,3,81.45,4.5,38.0,1.848,3.1646502159342966,2,"Thin route - reliable, short delay tail",-0.4452868900399536,0.7496627266006117
DCA-BTV,DCA,BTV,437.0,1144,4,68.17,17.7,71.0,4.72,3.058426024457005,1,"Thin route - long delay tail, high average delay",3.1573208348917623,0.21237678295142204
CLT-SDF,CLT,SDF,335.0,1757,3,76.53,11.46,55.0,2.163,3.244771761495295,0,"Trunk route - multi-carrier, unreliable",1.0245432002240484,0.5909055856451578
SAV-DCA,SAV,DCA,519.0,1105,4,78.0,13.97,60.1,4.434,3.0433622780211294,0,"Trunk route - multi-carrier, unreliable",1.7733949642991966,0.5121553857122466
CRW-DCA,CRW,DCA,249.0,341,1,78.14,12.96,64.0,8.798,2.5327543789924976,1,"Thin route - long delay tail, high average delay",2.217064486571891,-2.083925991375302
CLT-ABE,CLT,ABE,481.0,856,1,76.61,6.86,57.2,3.388,2.932473764677153,1,"Thin route - long delay tail, high average delay",0.6159922327659205,-0.9729377312899545
CLT-MKE,CLT,MKE,651.0,959,2,74.92,10.52,47.0,1.46,2.9818186071706636,2,"Thin route - reliable, short delay tail",0.4147244821552949,-0.3845919553912612
TLH-DCA,TLH,DCA,716.0,365,1,82.47,5.38,35.0,4.384,2.5622928644564746,2,"Thin route - reliable, short delay tail",-0.4764357483362797,-1.4941345897870992
PHL-DAY,PHL,DAY,477.0,359,1,72.86,10.52,71.4,5.571,2.5550944485783194,1,"Thin route - long delay tail, high average delay",1.8829442049831329,-2.0515116943448484
PHL-IAH,PHL,IAH,1325.0,1847,6,80.91,2.35,42.0,1.895,3.2664668954402414,0,"Trunk route - multi-carrier, unreliable",-0.05413799993964411,2.3520997758094313
DCA-SAV,DCA,SAV,519.0,1105,4,69.21,17.16,95.2,4.706,3.0433622780211294,1,"Thin route - long delay tail, high average delay",3.657000744575478,0.04251665333007604
CRW-CLT,CRW,CLT,221.0,1142,1,79.04,6.45,45.9,3.415,3.0576661039098294,2,"Thin route - reliable, short delay tail",0.19949410098692494,-0.5682550605659199
CLT-HPN,CLT,HPN,564.0,1338,1,73.66,12.42,69.0,2.915,3.1264561134318045,1,"Thin route - long delay tail, high average delay",1.485105106371579,-0.814840167361721
DCA-BGR,DCA,BGR,590.0,1116,4,68.4,16.07,71.0,6.631,3.04766419460156,1,"Thin route - long delay tail, high average delay",3.4421073302548466,0.1561666476980418
PHL-SAV,PHL,SAV,630.0,984,4,75.6,10.06,70.0,2.846,2.9929950984313414,0,"Trunk route - multi-carrier, unreliable",1.5517982477322971,0.41966422356750244
CLT-PIA,CLT,PIA,607.0,717,1,75.11,11.59,53.0,3.208,2.8555191556678,1,"Thin route - long delay tail, high average delay",0.8483618008040067,-1.2307995409033898
PIA-CLT,PIA,CLT,607.0,718,1,77.94,10.64,65.4,3.9,2.8561244442423,1,"Thin route - long delay tail, high average delay",1.0528988714179672,-1.2637303906704678
RDU-PHL,RDU,PHL,337.0,2604,4,74.05,15.34,66.8,3.379,3.4156409798961542,0,"Trunk route - multi-carrier, unreliable",2.2805353307766074,1.1764822848644731
MKE-PHL,MKE,PHL,690.0,502,3,79.92,8.45,59.6,5.777,2.7007037171450192,1,"Thin route - long delay tail, high average delay",1.2435001763381275,-0.571105842824948
SDF-DCA,SDF,DCA,474.0,1029,4,78.86,9.59,45.7,4.179,3.012415374762433,0,"Trunk route - multi-carrier, unreliable",0.9671619560438767,0.6626853760422879
DCA-TYS,DCA,TYS,437.0,1021,3,67.79,23.98,94.0,3.722,3.0090257420869104,1,"Thin route - long delay tail, high average delay",3.8249091422799095,-0.6259915238799885
LEX-CLT,LEX,CLT,281.0,1380,1,83.49,1.39,44.0,1.957,3.1398790864012365,2,"Thin route - reliable, short delay tail",-0.8497387584332167,-0.16210367433092782
